time,price
2545,7053.11
2546,7117.74
2547,7012.70
2548,6355.31
2549,4187.83
2550,4187.83
2551,4187.83
2552,4187.83
2553,4187.83
2554,4187.83
2555,4187.83
2556,4104.64
2557,4187.83
2558,4187.83
2559,4187.83
2560,5460.37
2561,7186.55
2562,7254.10
2563,7144.55
2564,6533.62
2565,4187.83
2566,4187.83
2567,4187.83
2568,4184.16
2569,4184.16
2570,4184.16
2571,4184.16
2572,6586.20
2573,6799.76
2574,6345.34
2575,4184.16
2576,4184.16
2577,4184.16
2578,4184.16
2579,4184.16
2580,4184.16
2581,4184.16
2582,7010.11
2583,7300.83
2584,7352.03
2585,7321.59
2586,7321.59
2587,7321.59
2588,7289.12
2589,7146.25
2590,7126.81
2591,6990.54
2592,6803.91
2593,6546.15
2594,6546.15
2595,5238.64
2596,4168.87
2597,4168.87
2598,4168.87
2599,4110.92
2600,4043.61
2601,4072.96
2602,4097.55
2603,6546.15
2604,6546.15
2605,6693.68
2606,6903.42
2607,7250.09
2608,7176.89
2609,7209.31
2610,7186.55
2611,7254.22
2612,7253.99
2613,7252.32
2614,7252.32
2615,7048.08
2616,6995.16
2617,6995.16
2618,6938.05
2619,6779.56
2620,5168.65
2621,4176.54
2622,4176.54
2623,4176.54
2624,4165.77
2625,3853.42
2626,3853.42
2627,3853.42
2628,4780.28
2629,6381.23
2630,7018.49
2631,7299.94
2632,7300.45
2633,7267.76
2634,7254.32
2635,7253.77
2636,7253.77
2637,7253.77
2638,7253.77
2639,7253.77
2640,7059.43
2641,6991.42
2642,6991.42
2643,6890.87
2644,6568.33
2645,6465.08
2646,5319.85
2647,4172.08
2648,4155.98
2649,3850.05
2650,3850.05
2651,3850.05
2652,3002.24
2653,2873.15
2654,3437.80
2655,2930.91
2656,4166.71
2657,6181.27
2658,6652.09
2659,6469.60
2660,6835.83
2661,6759.94
2662,5008.42
2663,4172.08
2664,4548.27
2665,5715.93
2666,5456.45
2667,4159.05
2668,4159.05
2669,4159.05
2670,4152.67
2671,3894.70
2672,3426.43
2673,2240.48
2674,2240.48
2675,2240.48
2676,2240.48
2677,2609.60
2678,3822.41
2679,4516.70
2680,5715.93
2681,5962.86
2682,6456.71
2683,6928.16
2684,7142.63
2685,7038.20
2686,7038.20
2687,6988.02
2688,6798.70
2689,6554.12
2690,6206.31
2691,5735.04
2692,4641.41
2693,4615.37
2694,5735.04
2695,4250.82
2696,4172.71
2697,4172.71
2698,4172.71
2699,4172.71
2700,4172.71
2701,4947.41
2702,7192.58
2703,7288.06
2704,7361.02
2705,7381.51
2706,7381.51
2707,7381.51
2708,7381.51
2709,7381.51
2710,7381.51
2711,7381.51
2712,7380.43
2713,7282.43
2714,7262.02
2715,7255.31
2716,7097.68
2717,7065.54
2718,6979.06
2719,6767.97
2720,6004.58
2721,4303.35
2722,4264.05
2723,4912.56
2724,4460.57
2725,4807.13
2726,7112.09
2727,7262.02
2728,7301.49
2729,7256.57
2730,7047.31
2731,7142.28
2732,7262.02
2733,7282.28
2734,7302.53
2735,7302.53
2736,7330.16
2737,7061.47
2738,7236.02
2739,7179.27
2740,7046.20
2741,6855.32
2742,6685.59
2743,6204.23
2744,5355.05
2745,5989.21
2746,4826.43
2747,4180.34
2748,4180.34
2749,5363.78
2750,6990.41
2751,7259.08
2752,7259.08
2753,7302.21
2754,7325.94
2755,7401.67
2756,7330.67
2757,7307.00
2758,7304.01
2759,7266.07
2760,7254.52
2761,7254.52
2762,7134.54
2763,7059.95
2764,6984.70
2765,6844.95
2766,6800.48
2767,5693.20
2768,6463.76
2769,5268.68
2770,6061.58
2771,5355.45
2772,4397.73
2773,4684.00
2774,6294.59
2775,7074.87
2776,7091.91
2777,7091.91
2778,7091.91
2779,7224.70
2780,7205.73
2781,7060.24
2782,6844.95
2783,6864.16
2784,7039.72
2785,6996.45
2786,6903.09
2787,6975.96
2788,6903.09
2789,6822.30
2790,6530.20
2791,4714.37
2792,4184.50
2793,4184.50
2794,4184.50
2795,4184.50
2796,4499.83
2797,4657.50
2798,6636.64
2799,7267.11
2800,7267.11
2801,7031.45
2802,6903.09
2803,6784.01
2804,6617.29
2805,6565.04
2806,5948.59
2807,4480.12
2808,4735.19
2809,4735.19
2810,4735.19
2811,4735.19
2812,4735.19
2813,4735.19
2814,4735.19
2815,4735.19
2816,4735.19
2817,4735.19
2818,4735.19
2819,4351.96
2820,2887.29
2821,2858.62
2822,2858.62
2823,2913.91
2824,4735.19
2825,4735.19
2826,4783.05
2827,6022.97
2828,6164.97
2829,4735.19
2830,4735.19
2831,4735.19
2832,4729.30
2833,4729.30
2834,4729.30
2835,4729.30
2836,4729.30
2837,4729.30
2838,3511.32
2839,2876.79
2840,2846.75
2841,2866.78
2842,2912.75
2843,2422.82
2844,2814.00
2845,4035.15
2846,4729.30
2847,3303.37
2848,4135.16
2849,4729.30
2850,4420.45
2851,4549.74
2852,4729.30
2853,4729.30
2854,4729.30
2855,4729.30
2856,4580.13
2857,3818.53
2858,2842.82
2859,2837.65
2860,2837.48
2861,2837.48
2862,2837.48
2863,2840.41
2864,2301.39
2865,2194.17
2866,2194.17
2867,2194.17
2868,2194.17
2869,2194.17
2870,2895.66
2871,3660.91
2872,6215.82
2873,5766.67
2874,5289.93
2875,6206.06
2876,6401.56
2877,6103.62
2878,5022.56
2879,4717.00
2880,4732.51
2881,4732.51
2882,4732.51
2883,4732.51
2884,4525.09
2885,4476.70
2886,4483.61
2887,3233.08
2888,2854.75
2889,2776.10
2890,2658.19
2891,2611.97
2892,2836.66
2893,4466.21
2894,5641.04
2895,5712.72
2896,5307.87
2897,5307.87
2898,5307.87
2899,5307.87
2900,5307.87
2901,5307.87
2902,5307.87
2903,5307.87
2904,6333.94
2905,6309.64
2906,6333.13
2907,5569.98
2908,5064.58
2909,4712.42
2910,4712.42
2911,4712.42
2912,4712.42
2913,4712.42
2914,4712.42
2915,4374.43
2916,4329.79
2917,4132.25
2918,4712.42
2919,4712.42
2920,4712.42
2921,4712.42
2922,4712.42
2923,6080.37
2924,6521.11
2925,6507.36
2926,6123.86
2927,4740.97
2928,6245.48
2929,6422.82
2930,5228.65
2931,4974.72
2932,4740.33
2933,4740.33
2934,4740.33
2935,4625.40
2936,4964.96
2937,2988.90
2938,2848.97
2939,2848.34
2940,2635.12
2941,2349.45
2942,3683.19
2943,6175.46
2944,6839.16
2945,6839.16
2946,6839.16
2947,6931.59
2948,6989.48
2949,6989.48
2950,6989.48
2951,6848.02
2952,6554.05
2953,5319.96
2954,5319.96
2955,5319.96
2956,5319.96
2957,5319.96
2958,5019.39
2959,4738.21
2960,5009.69
2961,4903.04
2962,4738.21
2963,4738.21
2964,4738.21
2965,4738.21
2966,4738.21
2967,4738.21
2968,4738.21
2969,4738.21
2970,4738.21
2971,5803.40
2972,6804.84
2973,6425.44
2974,6107.29
2975,5096.75
2976,4675.94
2977,5156.39
2978,5636.83
2979,4804.06
2980,4675.94
2981,4675.94
2982,4675.94
2983,4422.44
2984,2925.16
2985,2855.00
2986,2985.97
2987,2899.44
2988,2746.38
2989,2605.69
2990,2665.58
2991,2985.97
2992,5851.47
2993,6385.96
2994,6063.41
2995,5247.57
2996,5247.57
2997,5247.57
2998,5751.85
2999,6987.50
3000,6492.36
3001,6592.14
3002,6592.14
3003,6519.61
3004,6305.95
3005,5210.24
3006,4672.83
3007,4541.94
3008,4280.16
3009,3158.98
3010,2850.63
3011,2837.69
3012,3084.57
3013,2884.60
3014,2934.74
3015,3472.91
3016,4806.41
3017,6048.37
3018,6597.57
3019,6755.16
3020,6762.24
3021,6840.09
3022,6840.09
3023,6840.09
3024,6777.78
3025,6777.78
3026,6777.78
3027,6401.17
3028,6221.77
3029,6221.77
3030,5348.11
3031,4680.02
3032,4680.02
3033,4680.02
3034,4680.02
3035,4680.02
3036,4680.02
3037,6584.65
3038,6674.21
3039,7101.91
3040,7202.02
3041,7244.02
3042,7003.87
3043,6777.78
3044,6770.81
3045,6765.68
3046,6777.78
3047,6682.44
3048,6612.41
3049,6612.41
3050,6599.73
3051,6516.65
3052,5930.55
3053,4684.24
3054,4684.24
3055,4593.69
3056,2965.28
3057,2846.38
3058,2846.38
3059,2846.38
3060,2677.05
3061,3231.04
3062,4684.24
3063,5642.07
3064,6879.85
3065,5551.91
3066,4684.24
3067,6466.79
3068,6889.26
3069,6737.86
3070,6022.70
3071,6509.42
3072,6384.83
3073,4713.25
3074,4684.92
3075,4684.92
3076,4684.92
3077,4684.92
3078,4684.92
3079,4684.92
3080,4393.49
3081,4431.50
3082,3917.89
3083,2844.06
3084,2844.06
3085,4829.40
3086,6350.82
3087,6328.17
3088,4684.92
3089,5988.18
3090,5772.62
3091,7063.16
3092,6992.90
3093,6992.90
3094,6926.60
3095,5952.53
3096,4676.81
3097,4676.81
3098,4676.81
3099,4676.81
3100,4676.81
3101,4676.81
3102,4676.81
3103,4676.81
3104,4676.81
3105,3364.10
3106,2893.09
3107,2923.73
3108,2864.50
3109,4532.38
3110,6342.60
3111,6509.05
3112,6823.95
3113,6922.38
3114,7002.92
3115,7091.68
3116,7132.82
3117,7132.82
3118,7128.49
3119,7002.92
3120,6967.98
3121,6817.42
3122,6814.98
3123,6671.86
3124,6549.59
3125,6437.68
3126,6079.64
3127,4681.78
3128,4681.78
3129,4681.78
3130,4681.78
3131,4253.82
3132,2921.81
3133,4447.57
3134,6394.12
3135,6863.88
3136,6863.88
3137,6972.47
3138,7081.00
3139,7130.70
3140,7296.39
3141,7296.39
3142,7296.39
3143,7192.12
3144,7089.99
3145,6987.14
3146,6559.03
3147,6407.38
3148,6037.84
3149,5138.20
3150,4774.25
3151,4774.25
3152,3229.07
3153,3702.34
3154,4774.25
3155,3210.84
3156,2852.64
3157,3366.21
3158,4774.25
3159,6250.65
3160,6989.49
3161,6989.49
3162,6989.49
3163,7175.04
3164,7267.82
3165,7267.82
3166,7267.82
3167,7147.38
3168,7087.69
3169,7062.94
3170,7013.67
3171,6822.66
3172,6180.12
3173,5562.38
3174,5169.66
3175,4515.33
3176,4343.11
3177,4343.11
3178,4343.11
3179,4343.11
3180,4343.11
3181,4343.11
3182,5890.51
3183,6386.22
3184,6621.10
3185,6903.52
3186,7094.41
3187,7286.90
3188,7466.66
3189,7466.66
3190,7466.66
3191,7454.94
3192,7251.96
3193,7127.83
3194,7096.89
3195,7074.55
3196,6925.26
3197,6536.22
3198,6536.22
3199,6536.22
3200,6123.65
3201,6536.22
3202,6536.22
3203,6536.22
3204,6536.22
3205,6943.34
3206,7182.85
3207,7472.63
3208,7472.63
3209,7509.33
3210,7475.96
3211,7636.68
3212,7804.92
3213,7804.92
3214,7804.92
3215,7766.42
3216,7665.14
3217,7466.42
3218,7464.15
3219,7316.28
3220,7233.36
3221,7123.52
3222,6913.60
3223,6537.61
3224,6537.61
3225,5002.73
3226,4766.60
3227,4766.60
3228,4766.60
3229,4766.60
3230,6468.06
3231,7399.63
3232,7466.42
3233,7466.42
3234,7466.42
3235,7751.75
3236,7928.67
3237,7769.31
3238,7705.27
3239,7675.60
3240,7597.54
3241,7489.35
3242,7489.35
3243,7354.96
3244,7204.30
3245,7197.49
3246,6791.20
3247,6515.56
3248,6515.56
3249,6039.24
3250,7094.57
3251,4962.00
3252,4768.13
3253,6394.56
3254,7197.49
3255,7197.49
3256,7343.47
3257,7489.35
3258,7489.35
3259,7653.32
3260,7921.58
3261,7921.58
3262,7736.56
3263,7636.06
3264,7497.94
3265,7440.60
3266,7263.70
3267,7198.09
3268,7161.80
3269,7155.40
3270,6930.60
3271,6478.98
3272,6478.98
3273,6478.98
3274,6478.98
3275,6422.18
3276,4774.99
3277,6911.72
3278,7244.41
3279,7334.75
3280,7497.94
3281,7497.94
3282,7497.94
3283,7736.09
3284,7870.29
3285,7870.29
3286,7870.29
3287,7805.30
3288,7676.73
3289,7547.27
3290,7487.28
3291,7426.62
3292,7375.86
3293,7231.93
3294,7077.50
3295,6985.58
3296,7163.08
3297,7182.55
3298,7109.43
3299,6738.42
3300,6567.68
3301,7035.45
3302,7231.64
3303,7356.28
3304,7487.28
3305,7487.28
3306,7487.28
3307,7822.86
3308,7909.11
3309,7909.11
3310,7774.97
3311,8655.33
3312,10855.60
3313,8175.17
3314,7852.15
3315,7476.17
3316,7284.07
3317,7255.27
3318,7071.99
3319,6589.15
3320,6150.81
3321,5153.94
3322,4791.44
3323,4791.44
3324,4791.44
3325,4791.44
3326,5395.86
3327,6999.21
3328,7210.72
3329,7747.27
3330,7785.19
3331,8138.68
3332,7967.82
3333,7967.82
3334,7967.82
3335,7967.82
3336,7873.65
3337,7452.05
3338,7286.32
3339,7239.07
3340,7123.11
3341,7123.11
3342,6919.44
3343,4812.70
3344,4790.11
3345,3181.35
3346,2695.36
3347,2297.50
3348,2244.95
3349,2538.75
3350,2877.74
3351,4446.02
3352,5411.93
3353,7033.60
3354,7140.48
3355,7605.85
3356,7818.08
3357,8341.03
3358,8341.03
3359,8341.03
3360,8272.58
3361,7784.73
3362,7778.40
3363,7330.33
3364,7275.60
3365,7275.60
3366,7156.60
3367,7017.38
3368,7275.60
3369,7377.43
3370,7348.35
3371,7287.80
3372,7284.24
3373,7690.60
3374,9295.54
3375,10855.60
3376,10855.60
3377,10855.60
3378,10855.60
3379,10855.60
3380,10855.60
3381,10855.60
3382,10855.60
3383,10855.60
3384,10855.60
3385,10855.60
3386,10855.60
3387,9966.69
3388,7869.55
3389,7801.93
3390,7795.78
3391,7412.72
3392,7535.77
3393,7795.78
3394,7656.28
3395,7281.97
3396,7294.38
3397,8130.28
3398,8353.03
3399,10855.60
3400,10855.60
3401,10855.60
3402,10855.60
3403,10855.60
3404,10855.60
3405,10855.60
3406,10855.60
3407,9601.13
3408,7801.43
3409,7932.98
3410,8192.01
3411,8035.78
3412,7662.01
3413,7491.61
3414,7404.45
3415,7379.96
3416,8223.50
3417,6370.51
3418,5482.96
3419,4787.50
3420,5812.38
3421,4970.51
3422,6025.35
3423,7010.48
3424,5488.72
3425,4570.08
3426,4442.19
3427,4787.50
3428,4787.50
3429,4787.50
3430,4787.50
3431,4787.50
3432,4800.93
3433,4800.93
3434,4800.93
3435,4800.93
3436,4800.93
3437,4800.93
3438,4800.93
3439,4800.93
3440,5868.68
3441,5388.23
3442,7262.92
3443,7280.89
3444,7554.01
3445,8110.91
3446,10473.49
3447,10855.60
3448,10855.60
3449,7964.36
3450,7994.30
3451,8379.50
3452,9303.32
3453,10855.60
3454,9269.47
3455,7813.98
3456,7532.07
3457,7325.21
3458,7318.57
3459,7254.28
3460,7254.28
3461,7254.28
3462,7254.28
3463,7254.28
3464,7254.28
3465,7268.93
3466,7264.27
3467,7233.69
3468,7254.28
3469,7744.36
3470,8008.14
3471,9946.82
3472,10855.60
3473,10855.60
3474,10855.60
3475,10855.60
3476,10855.60
3477,10281.08
3478,8008.14
3479,8008.14
3480,7987.08
3481,7901.35
3482,7826.33
3483,7826.33
3484,7456.66
3485,7370.09
3486,7234.72
3487,7166.37
3488,7166.37
3489,7010.80
3490,6147.64
3491,6028.34
3492,6574.79
3493,7259.77
3494,7305.76
3495,7454.43
3496,8088.68
3497,8393.47
3498,8393.47
3499,8393.47
3500,8393.47
3501,8393.47
3502,8124.71
3503,7454.77
3504,7420.10
3505,7359.49
3506,7278.83
3507,7262.92
3508,7262.92
3509,7262.92
3510,7182.82
3511,7019.69
3512,4961.29
3513,4408.19
3514,4408.19
3515,4408.19
3516,4140.31
3517,4268.16
3518,4813.73
3519,5512.98
3520,7046.86
3521,7255.43
3522,7172.99
3523,7297.34
3524,7188.30
3525,7205.97
3526,7262.92
3527,7190.98
3528,7116.19
3529,7137.89
3530,7133.87
3531,7089.68
3532,7137.89
3533,7097.71
3534,7032.87
3535,7004.46
3536,7021.51
3537,7051.33
3538,7020.09
3539,7005.88
3540,7229.85
3541,7247.20
3542,7118.60
3543,7097.84
3544,7361.60
3545,7668.89
3546,7806.41
3547,7921.01
3548,7997.74
3549,7605.96
3550,7329.44
3551,7795.39
3552,8231.63
3553,8040.47
3554,7859.90
3555,8222.75
3556,8050.05
3557,7930.82
3558,7905.90
3559,7850.32
3560,8170.70
3561,8231.63
3562,8071.11
3563,7878.35
3564,7940.68
3565,9054.76
3566,10912.02
3567,10912.02
3568,10912.02
3569,10912.02
3570,10912.02
3571,10912.02
3572,10912.02
3573,10912.02
3574,10209.77
3575,8062.97
3576,7946.14
3577,7902.16
3578,7725.25
3579,7519.01
3580,7519.01
3581,7419.18
3582,7403.38
3583,7403.38
3584,7403.38
3585,7403.38
3586,7403.38
3587,7403.38
3588,7403.38
3589,7447.81
3590,7849.27
3591,10740.21
3592,10912.02
3593,10912.02
3594,10912.02
3595,10912.02
3596,10912.02
3597,10912.02
3598,10912.02
3599,10912.02
3600,10912.02
3601,10912.02
3602,10912.02
3603,8195.98
3604,8195.98
3605,8191.78
3606,7838.97
3607,7614.51
3608,7196.87
3609,7026.24
3610,7020.52
3611,7031.96
3612,7069.56
3613,7181.90
3614,7347.37
3615,7613.81
3616,8070.62
3617,8398.82
3618,9185.94
3619,10912.02
3620,10912.02
3621,10912.02
3622,10912.02
3623,10912.02
3624,10912.02
3625,10912.02
3626,10912.02
3627,10912.02
3628,10912.02
3629,10316.99
3630,8192.47
3631,7937.13
3632,10638.96
3633,10068.05
3634,7937.13
3635,7852.95
3636,7862.43
3637,10912.02
3638,10912.02
3639,10912.02
3640,10912.02
3641,10912.02
3642,10912.02
3643,10912.02
3644,10912.02
3645,10912.02
3646,10912.02
3647,10912.02
3648,10795.13
3649,10795.13
3650,10795.13
3651,10795.13
3652,10795.13
3653,10795.13
3654,10795.13
3655,7977.35
3656,8168.12
3657,8144.53
3658,7915.95
3659,7881.47
3660,7660.47
3661,7861.88
3662,8025.22
3663,10795.13
3664,10795.13
3665,10795.13
3666,10795.13
3667,10795.13
3668,10795.13
3669,10795.13
3670,10795.13
3671,10795.13
3672,10795.13
3673,10795.13
3674,10795.13
3675,10795.13
3676,10366.56
3677,7932.48
3678,7721.73
3679,7429.39
3680,7429.39
3681,7172.81
3682,7045.92
3683,7045.92
3684,7045.92
3685,7144.89
3686,7339.81
3687,7423.54
3688,7429.39
3689,7377.10
3690,7429.39
3691,7656.03
3692,7706.91
3693,7729.97
3694,7879.86
3695,7890.59
3696,8174.60
3697,7881.96
3698,7870.78
3699,7845.57
3700,7744.74
3701,7511.36
3702,7658.76
3703,7809.86
3704,8109.79
3705,8455.70
3706,8455.70
3707,8159.03
3708,7931.94
3709,10073.95
3710,10795.13
3711,10795.13
3712,10795.13
3713,10795.13
3714,10795.13
3715,10795.13
3716,10795.13
3717,10795.13
3718,10795.13
3719,10795.13
3720,10795.13
3721,10795.13
3722,10795.13
3723,10795.13
3724,9379.55
3725,8977.21
3726,8584.24
3727,8075.46
3728,10795.13
3729,10795.13
3730,8279.64
3731,8934.67
3732,8096.87
3733,10795.13
3734,10795.13
3735,10795.13
3736,10795.13
3737,10795.13
3738,9284.79
3739,10795.13
3740,10795.13
3741,8306.60
3742,7881.80
3743,7520.89
3744,7475.76
3745,7336.58
3746,7234.34
3747,7213.13
3748,7128.28
3749,7091.51
3750,7128.28
3751,7128.28
3752,7345.17
3753,7316.51
3754,6990.47
3755,6546.55
3756,6687.90
3757,8044.26
3758,10795.13
3759,10795.13
3760,10409.41
3761,7900.96
3762,7857.59
3763,8079.84
3764,8182.83
3765,8182.83
3766,8182.83
3767,7868.44
3768,7406.51
3769,7393.17
3770,7110.91
3771,7110.91
3772,7110.91
3773,7110.91
3774,7089.84
3775,7976.77
3776,7408.46
3777,7393.17
3778,7195.58
3779,7110.91
3780,7110.91
3781,7941.67
3782,8788.75
3783,10795.13
3784,10795.13
3785,10795.13
3786,7344.94
3787,7367.57
3788,8419.64
3789,8419.64
3790,8374.72
3791,10795.13
3792,10784.25
3793,8231.57
3794,8165.00
3795,7796.56
3796,7526.10
3797,7314.88
3798,7290.97
3799,7618.19
3800,10795.13
3801,10795.13
3802,9530.59
3803,7892.67
3804,7995.55
3805,10795.13
3806,10795.13
3807,10795.13
3808,10795.13
3809,10795.13
3810,10795.13
3811,10795.13
3812,10795.13
3813,10795.13
3814,10795.13
3815,10795.13
3816,10849.46
3817,10849.46
3818,8477.91
3819,8416.47
3820,8261.06
3821,8137.67
3822,7961.96
3823,7507.98
3824,7507.98
3825,7507.98
3826,7507.98
3827,7507.98
3828,7274.61
3829,8060.65
3830,8100.12
3831,8378.49
3832,8345.58
3833,10849.46
3834,10849.46
3835,10849.46
3836,10849.46
3837,10849.46
3838,10849.46
3839,10849.46
3840,10849.46
3841,10849.46
3842,9506.39
3843,10849.46
3844,10849.46
3845,9425.03
3846,8274.79
3847,8031.06
3848,7150.65
3849,7060.42
3850,6981.60
3851,6929.06
3852,6929.06
3853,6986.03
3854,7192.63
3855,7561.39
3856,8068.75
3857,8575.38
3858,9100.18
3859,10140.55
3860,10849.46
3861,10849.46
3862,10849.46
3863,10849.46
3864,10849.46
3865,10449.52
3866,8325.55
3867,8308.96
3868,8159.61
3869,7875.19
3870,7425.27
3871,7319.14
3872,7463.12
3873,7527.57
3874,7527.57
3875,7527.57
3876,7455.65
3877,8176.20
3878,8325.55
3879,8424.97
3880,8944.86
3881,9199.90
3882,8718.88
3883,10849.46
3884,10849.46
3885,10849.46
3886,10849.46
3887,8981.89
3888,8152.96
3889,8357.72
3890,8460.11
3891,8414.03
3892,8152.96
3893,8152.96
3894,7931.06
3895,7518.96
3896,7518.96
3897,7518.96
3898,7454.75
3899,7253.92
3900,6469.15
3901,8075.03
3902,7818.00
3903,8203.48
3904,8460.11
3905,8662.39
3906,10445.91
3907,10849.46
3908,10849.46
3909,10849.46
3910,10849.46
3911,10401.22
3912,8892.59
3913,8711.54
3914,8711.54
3915,8606.18
3916,8328.70
3917,8176.92
3918,7719.75
3919,7433.45
3920,7433.45
3921,7415.47
3922,7370.02
3923,7370.02
3924,7292.60
3925,7433.45
3926,7514.55
3927,7864.61
3928,8293.99
3929,8546.67
3930,8868.98
3931,9899.93
3932,10849.46
3933,10849.46
3934,10849.46
3935,10849.46
3936,10849.46
3937,10849.46
3938,8687.75
3939,8500.25
3940,8500.25
3941,8480.95
3942,8210.73
3943,7939.33
3944,7905.41
3945,8210.73
3946,7939.33
3947,7532.23
3948,7472.66
3949,8086.34
3950,8399.35
3951,8691.42
3952,8910.21
3953,9824.93
3954,10849.46
3955,10849.46
3956,10849.46
3957,10849.46
3958,9938.92
3959,10849.46
3960,10849.46
3961,10849.46
3962,10779.11
3963,8683.41
3964,8491.87
3965,8221.25
3966,8221.25
3967,7557.50
3968,8106.81
3969,8221.25
3970,7494.07
3971,7468.99
3972,7399.02
3973,7976.85
3974,8221.25
3975,8302.94
3976,9182.41
3977,10849.46
3978,10849.46
3979,10849.46
3980,10849.46
3981,10849.46
3982,10849.46
3983,10849.46
3984,10855.39
3985,10855.39
3986,10855.39
3987,10855.39
3988,10855.39
3989,10855.39
3990,10855.39
3991,9457.48
3992,8404.93
3993,7547.17
3994,7543.22
3995,7526.52
3996,7337.24
3997,7615.54
3998,7940.47
3999,8156.38
4000,10306.59
4001,10855.39
4002,10855.39
4003,10855.39
4004,10855.39
4005,10855.39
4006,10855.39
4007,10855.39
4008,10855.39
4009,10855.39
4010,10855.39
4011,10855.39
4012,10855.39
4013,10855.39
4014,9316.80
4015,7662.97
4016,7482.64
4017,7482.64
4018,7333.53
4019,7116.82
4020,7398.26
4021,7544.32
4022,7690.03
4023,8591.97
4024,10855.39
4025,10855.39
4026,10855.39
4027,10855.39
4028,10855.39
4029,10855.39
4030,10855.39
4031,10855.39
4032,10855.39
4033,10855.39
4034,10855.39
4035,10855.39
4036,10855.39
4037,10855.39
4038,9792.43
4039,8734.72
4040,8846.05
4041,10855.39
4042,9458.41
4043,8734.72
4044,10241.30
4045,10855.39
4046,10855.39
4047,10855.39
4048,10855.39
4049,10855.39
4050,10855.39
4051,10855.39
4052,10855.39
4053,10855.39
4054,10855.39
4055,10855.39
4056,10855.39
4057,10855.39
4058,10855.39
4059,10855.39
4060,10855.39
4061,10855.39
4062,8731.52
4063,8721.55
4064,8805.27
4065,8841.15
4066,8320.70
4067,7702.10
4068,9030.90
4069,10855.39
4070,10855.39
4071,10855.39
4072,10855.39
4073,10855.39
4074,10855.39
4075,10855.39
4076,10855.39
4077,10855.39
4078,10855.39
4079,9965.31
4080,8756.40
4081,8676.43
4082,8676.43
4083,8506.43
4084,7688.24
4085,7677.37
4086,7572.39
4087,7553.86
4088,7553.86
4089,7553.86
4090,7553.86
4091,7525.87
4092,7321.89
4093,7677.37
4094,10855.39
4095,10855.39
4096,10855.39
4097,10855.39
4098,10855.39
4099,10855.39
4100,10855.39
4101,10855.39
4102,10855.39
4103,10855.39
4104,10148.31
4105,10855.39
4106,10855.39
4107,10855.39
4108,10091.59
4109,8559.99
4110,8559.99
4111,8559.99
4112,8559.99
4113,8559.99
4114,8559.99
4115,8536.66
4116,7592.01
4117,7835.16
4118,8460.01
4119,10286.83
4120,10855.39
4121,10855.39
4122,10855.39
4123,10855.39
4124,10855.39
4125,10855.39
4126,10855.39
4127,10855.39
4128,10855.39
4129,10665.68
4130,8737.11
4131,8737.11
4132,8507.23
4133,7658.69
4134,7650.04
4135,7640.16
4136,7640.16
4137,7640.16
4138,7578.06
4139,8075.54
4140,10826.39
4141,10855.39
4142,9180.81
4143,8636.82
4144,8636.82
4145,9686.43
4146,10855.39
4147,10855.39
4148,10855.39
4149,10855.39
4150,10855.39
4151,10855.39
4152,10766.00
4153,10766.00
4154,10766.00
4155,10766.00
4156,10766.00
4157,8737.64
4158,8110.90
4159,7231.72
4160,7231.72
4161,7403.32
4162,7657.64
4163,8540.14
4164,8629.83
4165,8138.25
4166,7223.12
4167,8013.93
4168,8028.81
4169,8601.36
4170,8710.69
4171,9333.69
4172,10766.00
4173,10766.00
4174,10766.00
4175,8894.48
4176,10766.00
4177,10766.00
4178,10766.00
4179,10766.00
4180,8623.22
4181,8578.02
4182,7396.44
4183,7109.25
4184,6489.79
4185,6373.14
4186,4809.75
4187,4463.57
4188,6685.09
4189,6784.93
4190,7166.24
4191,7387.52
4192,7735.20
4193,7972.40
4194,10766.00
4195,10766.00
4196,10766.00
4197,10766.00
4198,10766.00
4199,10766.00
4200,10766.00
4201,10490.60
4202,8842.54
4203,10766.00
4204,10222.39
4205,8842.54
4206,8099.73
4207,9855.42
4208,10766.00
4209,8810.56
4210,8729.67
4211,8816.21
4212,8767.29
4213,10766.00
4214,10766.00
4215,10766.00
4216,10766.00
4217,10766.00
4218,10766.00
4219,10766.00
4220,10766.00
4221,10766.00
4222,10766.00
4223,10766.00
4224,10766.00
4225,10766.00
4226,10766.00
4227,10766.00
4228,10766.00
4229,10766.00
4230,10766.00
4231,8852.86
4232,10766.00
4233,9670.66
4234,7796.95
4235,10766.00
4236,9754.68
4237,10518.32
4238,10766.00
4239,10766.00
4240,10766.00
4241,10766.00
4242,10766.00
4243,10766.00
4244,10766.00
4245,10766.00
4246,10766.00
4247,10766.00
4248,10766.00
